"","Label","Plate.x","Repeat.x","Type.x","Time.x","Absorbance_all","Plate.y","Repeat.y","Well","Type.y","Time.y","A"
"582","X45",2,1,"M","00:01:12.01",0.023,2,1,"E06","M","00:01:16.10",1.077
"583","X45",2,1,"M","00:01:11.12",0.026,2,1,"E05","M","00:01:15.21",0.956
"584","X45",2,1,"M","00:01:11.12",0.026,2,1,"E04","M","00:01:14.32",0.93
"585","X45",2,1,"M","00:01:11.12",0.026,2,1,"E06","M","00:01:16.10",1.077
"586","X46",1,1,"M","00:00:53.60",0.161,3,1,"C08","M","00:00:51.45",0.976
"587","X46",1,1,"M","00:00:53.60",0.161,3,1,"C09","M","00:00:52.34",0.998
"588","X46",1,1,"M","00:00:53.60",0.161,3,1,"C07","M","00:00:50.56",0.828
"589","X46",1,1,"M","00:00:54.49",0.131,3,1,"C08","M","00:00:51.45",0.976
"590","X46",1,1,"M","00:00:54.49",0.131,3,1,"C09","M","00:00:52.34",0.998
"591","X46",1,1,"M","00:00:54.49",0.131,3,1,"C07","M","00:00:50.56",0.828
"592","X46",1,1,"M","00:00:55.37",0.101,3,1,"C08","M","00:00:51.45",0.976
"593","X46",1,1,"M","00:00:55.37",0.101,3,1,"C09","M","00:00:52.34",0.998
"594","X46",1,1,"M","00:00:55.37",0.101,3,1,"C07","M","00:00:50.56",0.828
"595","X47",2,1,"M","00:00:26.67",0.004,2,1,"B01","M","00:00:32.32",1.281
"596","X47",2,1,"M","00:00:26.67",0.004,2,1,"A10","M","00:00:27.21",1.241
"597","X47",2,1,"M","00:00:26.67",0.004,2,1,"A11","M","00:00:28.10",1.238
"598","X47",2,1,"M","00:00:26.67",0.004,2,1,"A12","M","00:00:28.99",1.229
"599","X47",2,1,"M","00:00:26.67",0.004,2,1,"B02","M","00:00:33.21",1.233
"600","X47",2,1,"M","00:00:26.67",0.004,2,1,"B03","M","00:00:34.10",1.294
"601","X47",2,1,"M","00:00:28.45",0.031,2,1,"B01","M","00:00:32.32",1.281
"602","X47",2,1,"M","00:00:28.45",0.031,2,1,"A10","M","00:00:27.21",1.241
"603","X47",2,1,"M","00:00:28.45",0.031,2,1,"A11","M","00:00:28.10",1.238
"604","X47",2,1,"M","00:00:28.45",0.031,2,1,"A12","M","00:00:28.99",1.229
"605","X47",2,1,"M","00:00:28.45",0.031,2,1,"B02","M","00:00:33.21",1.233
"606","X47",2,1,"M","00:00:28.45",0.031,2,1,"B03","M","00:00:34.10",1.294
"607","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B01","M","00:00:32.32",1.281
"608","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A10","M","00:00:27.21",1.241
"609","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A11","M","00:00:28.10",1.238
"610","X47",2,1,"M","00:00:27.56",-0.003,2,1,"A12","M","00:00:28.99",1.229
"611","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B02","M","00:00:33.21",1.233
"612","X47",2,1,"M","00:00:27.56",-0.003,2,1,"B03","M","00:00:34.10",1.294
"613","X48",2,1,"M","00:01:17.34",0.003,2,1,"E12","M","00:01:21.43",1.136
"614","X48",2,1,"M","00:01:17.34",0.003,2,1,"E10","M","00:01:19.65",1.113
"615","X48",2,1,"M","00:01:17.34",0.003,2,1,"E11","M","00:01:20.54",1.13
"616","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E12","M","00:01:21.43",1.136
"617","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E10","M","00:01:19.65",1.113
"618","X48",2,1,"M","00:01:18.23",-0.001,2,1,"E11","M","00:01:20.54",1.13
"619","X48",2,1,"M","00:01:16.45",0.005,2,1,"E12","M","00:01:21.43",1.136
"620","X48",2,1,"M","00:01:16.45",0.005,2,1,"E10","M","00:01:19.65",1.113
"621","X48",2,1,"M","00:01:16.45",0.005,2,1,"E11","M","00:01:20.54",1.13
